worker_id,name,city,zone_id,registration_date,weeks_active,is_eligible,worker_type,platforms,n_platforms,hours_per_day,active_days_per_week,weekly_earnings_avg,loyalty_weeks,loyalty_discount,autopay_enabled,autopay_discount,multi_platform_score,hist_claim_count,zone_risk_score
W004628,Divya Babu,Delhi,Z0022,2024-05-16,84,True,full_time,Swiggy|Zepto,2,8.7,6,6144.09,5,0.05,False,0.0,0.491,2,0.4275
W004629,Arun Shah,Pune,Z0073,2024-06-29,78,True,full_time,Zomato,1,8.9,3,1658.5,14,0.14,True,0.05,0.251,4,0.244
W004630,Sunita Mehta,Hyderabad,Z0064,2024-09-25,66,True,part_time,Amazon_Flex,1,3.6,5,1123.57,19,0.15,True,0.05,0.228,2,0.3449
W004631,Nisha Krishnan,Chennai,Z0003,2025-03-20,40,True,full_time,Zepto|Amazon_Flex,2,8.5,3,2052.46,4,0.04,True,0.05,0.41,1,0.3985
W004632,Pooja Mishra,Delhi,Z0014,2025-07-18,23,True,super_active,Blinkit,1,13.7,6,7249.87,3,0.03,False,0.0,0.259,0,0.377
W004633,Sunita Mehta,Chennai,Z0005,2025-09-24,14,True,super_active,Amazon_Flex|Blinkit|Zepto,3,10.8,4,4754.96,8,0.08,False,0.0,0.601,0,0.3739
W004634,Kiran Gupta,Chennai,Z0009,2025-09-14,15,True,full_time,Zomato|Zepto,2,8.6,5,4343.83,5,0.05,False,0.0,0.453,0,0.4084
W004635,Pooja Mishra,Kolkata,Z0086,2024-12-12,54,True,part_time,Amazon_Flex,1,4.2,7,1999.09,3,0.03,False,0.0,0.253,6,0.4704
W004636,Meena Patel,Bengaluru,Z0052,2025-02-27,43,True,full_time,Zepto|Swiggy|Zomato,3,7.7,4,2431.47,1,0.01,True,0.05,0.608,3,0.3367
W004637,Arjun Singh,Chennai,Z0004,2025-06-24,27,True,full_time,Swiggy,1,7.7,3,2266.54,5,0.05,False,0.0,0.274,1,0.4164
W004638,Arun Shah,Pune,Z0074,2025-09-16,15,True,part_time,Swiggy|Zepto,2,3.7,3,1089.04,15,0.15,True,0.05,0.412,3,0.2021
W004639,Kiran Gupta,Kolkata,Z0085,2024-07-19,75,True,full_time,Zepto|Amazon_Flex|Blinkit,3,8.7,4,2244.71,0,0.0,True,0.05,0.602,2,0.499
W004640,Kavitha Nair,Hyderabad,Z0062,2025-09-14,15,True,part_time,Zomato,1,3.1,5,1481.47,0,0.0,False,0.0,0.241,1,0.3974
W004641,Nisha Krishnan,Pune,Z0075,2024-08-06,73,True,full_time,Blinkit|Zomato,2,8.1,7,3939.96,0,0.0,True,0.05,0.493,2,0.3153
W004642,Manoj Iyer,Chennai,Z0006,2024-03-17,93,True,full_time,Swiggy,1,8.6,4,2844.71,13,0.13,True,0.05,0.216,7,0.4094
W004643,Rohit Joshi,Delhi,Z0019,2024-05-14,85,True,super_active,Amazon_Flex|Swiggy|Zepto,3,13.3,6,7343.35,1,0.01,True,0.05,0.618,2,0.3606
W004644,Priya Sharma,Chennai,Z0002,2025-06-29,26,True,super_active,Amazon_Flex,1,11.1,4,3728.49,3,0.03,True,0.05,0.271,0,0.3082
W004645,Kiran Gupta,Hyderabad,Z0066,2024-02-14,98,True,part_time,Zomato|Zepto|Amazon_Flex,3,3.2,5,1417.83,4,0.04,True,0.05,0.678,5,0.4748
W004646,Anjali Verma,Pune,Z0075,2025-01-10,50,True,full_time,Zepto|Zomato,2,7.6,5,3463.26,19,0.15,True,0.05,0.448,4,0.3153
W004647,Vijay Das,Bengaluru,Z0104,2024-08-16,71,True,full_time,Swiggy,1,7.7,5,3125.7,0,0.0,False,0.0,0.262,1,0.5
W004648,Manoj Iyer,Mumbai,Z0032,2024-01-15,102,True,part_time,Blinkit|Swiggy,2,4.1,4,1093.48,2,0.02,False,0.0,0.428,2,0.4129
W004649,Pooja Mishra,Kolkata,Z0085,2025-03-09,42,True,super_active,Blinkit,1,11.1,4,2305.38,3,0.03,True,0.05,0.206,1,0.499
W004650,Meena Patel,Hyderabad,Z0062,2025-11-15,6,True,full_time,Swiggy,1,8.0,5,3927.83,6,0.06,False,0.0,0.246,1,0.3974
W004651,Suresh Reddy,Delhi,Z0023,2024-06-09,81,True,super_active,Blinkit|Zomato|Zepto,3,10.2,4,4930.38,38,0.15,True,0.05,0.642,1,0.4344
W004652,Pooja Mishra,Hyderabad,Z0066,2025-03-19,41,True,full_time,Swiggy|Zomato,2,8.4,4,2019.65,0,0.0,False,0.0,0.489,2,0.4748
W004653,Ramesh Sundar,Hyderabad,Z0066,2025-05-28,31,True,part_time,Zomato,1,4.3,5,2023.37,17,0.15,True,0.05,0.252,4,0.4748
W004654,Lakshmi Rao,Delhi,Z0022,2024-06-02,82,True,full_time,Swiggy|Blinkit|Amazon_Flex,3,8.6,7,4784.68,0,0.0,False,0.0,0.682,3,0.4275
W004655,Priya Sharma,Delhi,Z0029,2025-06-07,29,True,super_active,Amazon_Flex|Blinkit|Zomato|Swiggy,4,11.4,4,5377.09,0,0.0,True,0.05,0.81,2,0.4182
W004656,Manoj Iyer,Mumbai,Z0042,2024-08-23,70,True,super_active,Blinkit|Zomato,2,11.6,5,4298.45,3,0.03,False,0.0,0.441,4,0.5489
W004657,Divya Babu,Kolkata,Z0086,2024-02-18,97,True,super_active,Amazon_Flex|Blinkit|Swiggy,3,10.9,5,4859.32,20,0.15,True,0.05,0.606,3,0.4704
W004658,Pooja Mishra,Delhi,Z0029,2025-08-12,20,True,super_active,Swiggy,1,11.0,4,3184.37,5,0.05,True,0.05,0.239,0,0.4182
W004659,Sunita Mehta,Kolkata,Z0079,2025-08-16,19,True,super_active,Zepto,1,10.7,4,3221.34,2,0.02,True,0.05,0.203,3,0.3925
W004660,Ganesh Murugan,Kolkata,Z0083,2025-09-16,15,True,full_time,Swiggy|Zepto|Amazon_Flex,3,7.8,6,3661.25,10,0.1,True,0.05,0.636,1,0.4231
W004661,Arjun Singh,Mumbai,Z0037,2024-09-19,66,True,super_active,Blinkit,1,11.2,7,7044.92,9,0.09,False,0.0,0.213,3,0.5036
W004662,Ravi Kumar,Bengaluru,Z0056,2024-07-12,76,True,full_time,Zepto,1,7.8,7,4026.03,11,0.11,False,0.0,0.293,5,0.3227
W004663,Nisha Krishnan,Bengaluru,Z0054,2024-03-08,94,True,full_time,Zomato,1,8.1,3,1719.45,6,0.06,False,0.0,0.281,4,0.3261
W004664,Kiran Gupta,Chennai,Z0011,2025-09-09,16,True,part_time,Swiggy|Zomato|Zepto,3,4.9,6,3459.65,0,0.0,True,0.05,0.685,1,0.4109
W004665,Vijay Das,Bengaluru,Z0051,2025-03-24,40,True,super_active,Amazon_Flex|Blinkit,2,13.7,3,3256.13,5,0.05,True,0.05,0.444,1,0.3846
W004666,Ganesh Murugan,Mumbai,Z0039,2025-11-18,6,True,full_time,Zepto|Amazon_Flex|Swiggy|Blinkit,4,8.0,5,4592.21,6,0.06,True,0.05,0.879,0,0.5414
W004667,Ramesh Sundar,Hyderabad,Z0063,2025-06-18,28,True,full_time,Blinkit,1,7.9,3,1648.37,5,0.05,False,0.0,0.205,0,0.4175
W004668,Pooja Mishra,Ahmedabad,Z0089,2024-03-25,92,True,part_time,Zepto|Swiggy,2,5.0,3,1038.07,12,0.12,False,0.0,0.435,7,0.2755
W004669,Pooja Mishra,Mumbai,Z0044,2024-09-27,65,True,full_time,Zomato,1,8.8,6,5205.61,13,0.13,False,0.0,0.212,3,0.3316
W004670,Ganesh Murugan,Mumbai,Z0044,2024-11-18,58,True,full_time,Zepto,1,8.6,5,3864.28,7,0.07,False,0.0,0.204,1,0.3316
W004671,Kiran Gupta,Kolkata,Z0079,2025-07-26,22,True,full_time,Zomato,1,7.1,4,2055.98,0,0.0,True,0.05,0.216,1,0.3925
W004672,Kiran Gupta,Kolkata,Z0081,2025-07-10,24,True,super_active,Amazon_Flex,1,10.7,5,4181.72,8,0.08,True,0.05,0.213,1,0.4557
W004673,Vijay Das,Mumbai,Z0037,2025-02-04,47,True,full_time,Zepto|Swiggy|Blinkit,3,7.6,3,2812.83,10,0.1,True,0.05,0.603,3,0.5036
W004674,Lakshmi Rao,Mumbai,Z0031,2025-03-26,40,True,full_time,Zepto|Swiggy,2,7.2,4,2035.77,2,0.02,True,0.05,0.481,1,0.452
W004675,Vijay Das,Mumbai,Z0040,2025-11-14,6,True,full_time,Swiggy,1,8.4,5,4100.95,2,0.02,True,0.05,0.275,0,0.4755
W004676,Kiran Gupta,Hyderabad,Z0067,2025-08-24,18,True,full_time,Blinkit|Amazon_Flex,2,8.7,4,3769.66,1,0.01,True,0.05,0.434,1,0.3552
W004677,Suresh Reddy,Pune,Z0077,2024-08-10,72,True,part_time,Blinkit|Swiggy|Amazon_Flex,3,4.5,4,1999.97,6,0.06,True,0.05,0.624,3,0.3173
W004678,Lakshmi Rao,Delhi,Z0103,2025-11-25,5,True,part_time,Amazon_Flex|Swiggy,2,3.7,4,1181.87,1,0.01,True,0.05,0.437,1,0.5
W004679,Arun Shah,Ahmedabad,Z0092,2025-03-17,41,True,full_time,Zepto|Amazon_Flex|Zomato,3,8.9,5,3716.58,17,0.15,True,0.05,0.664,0,0.2687
W004680,Meena Patel,Pune,Z0075,2025-08-10,20,True,full_time,Zepto|Swiggy,2,8.5,5,3429.08,3,0.03,False,0.0,0.436,0,0.3153
W004681,Manoj Iyer,Ahmedabad,Z0093,2024-02-03,99,True,super_active,Amazon_Flex|Swiggy,2,10.7,4,2631.77,11,0.11,True,0.05,0.407,4,0.3688
W004682,Kavitha Nair,Pune,Z0077,2024-02-05,99,True,full_time,Amazon_Flex,1,7.7,6,4058.2,12,0.12,False,0.0,0.29,4,0.3173
W004683,Deepa Pillai,Kolkata,Z0083,2024-09-07,68,True,full_time,Blinkit|Amazon_Flex,2,8.0,6,3226.25,1,0.01,False,0.0,0.403,4,0.4231
W004684,Kiran Gupta,Bengaluru,Z0051,2024-04-19,88,True,part_time,Blinkit,1,4.5,3,1397.83,14,0.14,False,0.0,0.224,5,0.3846
W004685,Divya Babu,Pune,Z0073,2024-06-27,78,True,full_time,Blinkit|Amazon_Flex|Zomato|Swiggy,4,7.9,6,4569.48,7,0.07,False,0.0,0.872,4,0.244
W004686,Nisha Krishnan,Chennai,Z0010,2025-08-12,20,True,full_time,Amazon_Flex|Zomato|Swiggy,3,8.9,6,4432.98,3,0.03,False,0.0,0.642,1,0.4639
W004687,Arjun Singh,Bengaluru,Z0051,2024-05-05,86,True,full_time,Zomato,1,7.2,4,2607.99,8,0.08,True,0.05,0.213,3,0.3846
W004688,Nisha Krishnan,Delhi,Z0025,2024-10-26,61,True,super_active,Amazon_Flex|Blinkit|Swiggy,3,10.4,5,3996.21,5,0.05,False,0.0,0.679,0,0.5137
W004689,Ganesh Murugan,Pune,Z0075,2025-07-06,25,True,full_time,Amazon_Flex,1,8.0,5,3085.07,25,0.15,True,0.05,0.215,2,0.3153
W004690,Kiran Gupta,Pune,Z0073,2025-01-23,48,True,full_time,Blinkit|Swiggy,2,8.7,5,3963.84,3,0.03,True,0.05,0.483,3,0.244
W004691,Divya Babu,Chennai,Z0007,2024-06-10,81,True,super_active,Blinkit|Zepto,2,12.2,5,5826.3,14,0.14,True,0.05,0.5,5,0.4632
W004692,Rohit Joshi,Delhi,Z0014,2024-07-25,74,True,full_time,Blinkit|Zepto,2,8.0,7,6306.9,10,0.1,False,0.0,0.471,8,0.377
W004693,Kavitha Nair,Mumbai,Z0041,2024-08-14,72,True,super_active,Zomato|Swiggy,2,11.7,6,7784.66,0,0.0,False,0.0,0.434,1,0.4673
W004694,Arjun Singh,Delhi,Z0016,2025-01-09,50,True,full_time,Amazon_Flex|Zomato|Blinkit,3,7.1,7,4304.5,0,0.0,True,0.05,0.674,2,0.3557
W004695,Suresh Reddy,Mumbai,Z0036,2025-03-18,41,True,super_active,Zomato|Amazon_Flex,2,11.9,4,4900.57,0,0.0,False,0.0,0.446,3,0.5307
W004696,Manoj Iyer,Chennai,Z0101,2024-07-15,76,True,full_time,Zomato|Blinkit,2,7.6,5,3692.28,1,0.01,True,0.05,0.408,4,0.5
W004697,Vijay Das,Chennai,Z0006,2025-04-27,35,True,full_time,Zepto|Zomato|Blinkit|Amazon_Flex,4,8.5,5,3828.89,3,0.03,False,0.0,0.9,0,0.4094
W004698,Sunita Mehta,Kolkata,Z0080,2025-04-05,38,True,super_active,Amazon_Flex|Zepto,2,10.5,5,3953.92,1,0.01,False,0.0,0.469,3,0.4549
W004699,Deepa Pillai,Mumbai,Z0031,2024-01-03,104,True,full_time,Swiggy,1,7.4,4,3419.58,21,0.15,True,0.05,0.294,4,0.452
W004700,Nisha Krishnan,Kolkata,Z0080,2025-08-27,18,True,full_time,Zepto|Amazon_Flex,2,7.0,6,3045.53,1,0.01,True,0.05,0.449,1,0.4549
W004701,Ravi Kumar,Bengaluru,Z0046,2025-09-30,13,True,super_active,Swiggy|Zepto,2,11.1,5,4647.41,13,0.13,True,0.05,0.477,2,0.3337
W004702,Deepa Pillai,Pune,Z0071,2025-05-16,32,True,part_time,Zepto|Amazon_Flex,2,4.9,3,1499.99,6,0.06,True,0.05,0.402,0,0.3685
W004703,Nisha Krishnan,Delhi,Z0022,2024-05-31,82,True,full_time,Blinkit|Swiggy,2,8.8,6,5396.86,0,0.0,True,0.05,0.459,2,0.4275
W004704,Kavitha Nair,Kolkata,Z0079,2025-02-19,45,True,full_time,Zomato,1,8.4,5,2811.16,16,0.15,True,0.05,0.258,0,0.3925
W004705,Meena Patel,Chennai,Z0012,2025-02-20,44,True,part_time,Zepto|Amazon_Flex|Swiggy,3,4.0,4,1041.16,5,0.05,True,0.05,0.682,2,0.479
W004706,Sunita Mehta,Delhi,Z0013,2024-08-12,72,True,full_time,Swiggy,1,7.8,5,2601.02,21,0.15,False,0.0,0.221,4,0.4133
W004707,Arun Shah,Delhi,Z0029,2025-10-14,11,True,full_time,Swiggy,1,8.3,6,4781.65,10,0.1,True,0.05,0.283,0,0.4182
W004708,Kavitha Nair,Kolkata,Z0079,2025-01-28,48,True,super_active,Swiggy,1,13.6,5,4988.74,0,0.0,False,0.0,0.255,2,0.3925
W004709,Meena Patel,Delhi,Z0029,2025-10-07,12,True,full_time,Amazon_Flex,1,7.7,5,3647.48,4,0.04,True,0.05,0.293,0,0.4182
W004710,Anjali Verma,Chennai,Z0001,2025-07-26,22,True,full_time,Swiggy,1,7.2,5,2552.09,7,0.07,False,0.0,0.254,0,0.3464
W004711,Arun Shah,Bengaluru,Z0056,2024-05-15,85,True,super_active,Zepto|Blinkit,2,10.5,5,5425.65,4,0.04,True,0.05,0.408,5,0.3227
W004712,Meena Patel,Delhi,Z0028,2025-02-10,46,True,super_active,Swiggy,1,13.4,5,5639.13,30,0.15,False,0.0,0.28,4,0.4656
W004713,Arun Shah,Chennai,Z0011,2024-05-17,84,True,super_active,Blinkit,1,12.1,3,2233.7,9,0.09,False,0.0,0.245,2,0.4109
W004714,Divya Babu,Bengaluru,Z0057,2025-09-17,15,True,full_time,Swiggy|Blinkit,2,7.9,6,4780.13,1,0.01,False,0.0,0.416,0,0.3642
W004715,Kiran Gupta,Mumbai,Z0097,2025-04-27,35,True,full_time,Blinkit|Zomato|Amazon_Flex,3,9.0,5,5241.36,0,0.0,True,0.05,0.673,1,0.75
W004716,Ganesh Murugan,Delhi,Z0027,2024-07-16,76,True,full_time,Blinkit|Zepto,2,8.1,5,3081.01,0,0.0,False,0.0,0.4,3,0.4407
W004717,Ravi Kumar,Mumbai,Z0044,2024-05-28,83,True,super_active,Amazon_Flex,1,11.0,7,8393.91,14,0.14,False,0.0,0.25,3,0.3316
W004718,Arun Shah,Hyderabad,Z0064,2024-02-04,99,True,full_time,Zepto|Blinkit,2,8.0,3,2410.8,2,0.02,True,0.05,0.429,4,0.3449
W004719,Lakshmi Rao,Kolkata,Z0078,2024-09-15,67,True,full_time,Swiggy,1,7.4,5,2091.67,11,0.11,False,0.0,0.246,1,0.425
W004720,Divya Babu,Delhi,Z0019,2025-09-12,15,True,part_time,Zomato,1,4.5,5,2215.11,3,0.03,False,0.0,0.264,2,0.3606
W004721,Kavitha Nair,Ahmedabad,Z0090,2024-05-26,83,True,full_time,Blinkit,1,7.9,3,1499.9,8,0.08,False,0.0,0.202,4,0.3766
W004722,Manoj Iyer,Chennai,Z0101,2025-03-03,43,True,part_time,Blinkit,1,4.4,4,1228.72,18,0.15,True,0.05,0.251,2,0.5
W004723,Lakshmi Rao,Delhi,Z0028,2025-01-01,52,True,part_time,Amazon_Flex,1,4.5,5,2163.84,8,0.08,False,0.0,0.271,4,0.4656
W004724,Anjali Verma,Bengaluru,Z0052,2025-03-17,41,True,full_time,Amazon_Flex|Swiggy|Zepto,3,7.4,6,3928.38,2,0.02,True,0.05,0.622,1,0.3367
W004725,Ramesh Sundar,Delhi,Z0030,2024-09-20,66,True,full_time,Blinkit|Zepto|Zomato,3,8.9,5,5246.66,2,0.02,True,0.05,0.662,3,0.4862
W004726,Arun Shah,Mumbai,Z0032,2025-08-27,18,True,full_time,Zomato,1,8.9,4,2862.18,8,0.08,False,0.0,0.243,1,0.4129
W004727,Rohit Joshi,Ahmedabad,Z0092,2024-11-24,57,True,super_active,Zomato,1,11.3,5,4854.57,3,0.03,True,0.05,0.274,3,0.2687
W004728,Rohit Joshi,Pune,Z0074,2024-03-12,94,True,super_active,Amazon_Flex|Zepto,2,10.1,5,5003.41,11,0.11,True,0.05,0.411,6,0.2021
W004729,Sunita Mehta,Chennai,Z0003,2025-06-12,28,True,full_time,Blinkit,1,8.0,5,2881.11,10,0.1,False,0.0,0.255,0,0.3985
W004730,Sunita Mehta,Ahmedabad,Z0093,2024-09-10,68,True,full_time,Blinkit,1,7.9,4,2003.09,7,0.07,False,0.0,0.236,3,0.3688
W004731,Kiran Gupta,Chennai,Z0012,2025-06-21,27,True,part_time,Blinkit,1,3.1,6,1420.96,12,0.12,False,0.0,0.219,2,0.479
W004732,Kiran Gupta,Mumbai,Z0045,2024-01-20,101,True,full_time,Swiggy,1,7.9,4,3521.55,25,0.15,True,0.05,0.262,4,0.652
W004733,Pooja Mishra,Bengaluru,Z0047,2025-04-08,38,True,super_active,Amazon_Flex,1,11.7,5,3881.45,2,0.02,True,0.05,0.228,2,0.2883
W004734,Deepa Pillai,Delhi,Z0021,2024-05-07,86,True,full_time,Swiggy,1,8.2,6,4049.07,14,0.14,True,0.05,0.278,3,0.4475
W004735,Divya Babu,Pune,Z0075,2025-03-29,39,True,full_time,Zepto,1,8.2,7,4025.73,9,0.09,False,0.0,0.25,2,0.3153
W004736,Rohit Joshi,Hyderabad,Z0068,2024-06-16,80,True,part_time,Swiggy|Zomato,2,3.4,6,1413.48,6,0.06,True,0.05,0.452,4,0.3968
W004737,Kavitha Nair,Bengaluru,Z0047,2024-05-29,83,True,full_time,Zomato|Swiggy|Zepto,3,7.2,5,4247.16,2,0.02,False,0.0,0.604,2,0.2883
W004738,Nisha Krishnan,Chennai,Z0012,2024-04-10,90,True,super_active,Zepto,1,11.9,5,4362.17,5,0.05,False,0.0,0.251,5,0.479
W004739,Kiran Gupta,Chennai,Z0007,2025-11-10,7,True,full_time,Amazon_Flex|Zomato|Zepto,3,7.7,7,4433.12,7,0.07,True,0.05,0.649,0,0.4632
W004740,Anjali Verma,Bengaluru,Z0058,2024-06-30,78,True,full_time,Swiggy,1,8.5,5,4102.85,1,0.01,True,0.05,0.201,3,0.264
W004741,Kavitha Nair,Delhi,Z0019,2025-02-15,45,True,full_time,Blinkit|Amazon_Flex,2,8.5,3,2659.17,6,0.06,True,0.05,0.434,1,0.3606
W004742,Anjali Verma,Delhi,Z0030,2024-11-10,59,True,super_active,Blinkit,1,13.4,6,8215.68,15,0.15,False,0.0,0.29,4,0.4862
W004743,Arjun Singh,Delhi,Z0022,2025-04-18,36,True,full_time,Zepto|Zomato|Blinkit,3,8.7,7,7292.28,12,0.12,True,0.05,0.687,0,0.4275
W004744,Anjali Verma,Kolkata,Z0080,2025-10-01,13,True,full_time,Zomato|Swiggy,2,7.9,5,2933.26,0,0.0,False,0.0,0.413,0,0.4549
W004745,Kavitha Nair,Pune,Z0071,2025-06-15,28,True,super_active,Blinkit|Zepto,2,11.9,6,6135.27,7,0.07,True,0.05,0.431,4,0.3685
W004746,Manoj Iyer,Mumbai,Z0031,2025-10-05,12,True,part_time,Zomato,1,3.5,5,1260.2,11,0.11,False,0.0,0.268,0,0.452
W004747,Arjun Singh,Kolkata,Z0078,2025-03-15,41,True,part_time,Zomato,1,4.3,3,757.03,3,0.03,True,0.05,0.252,2,0.425
W004748,Arun Shah,Kolkata,Z0099,2025-06-28,26,True,part_time,Zomato|Amazon_Flex|Zepto|Blinkit,4,4.1,4,1090.22,17,0.15,True,0.05,0.895,0,0.75
W004749,Suresh Reddy,Pune,Z0071,2025-04-02,39,True,full_time,Amazon_Flex|Swiggy,2,8.4,5,4180.24,3,0.03,True,0.05,0.463,0,0.3685
W004750,Deepa Pillai,Hyderabad,Z0069,2024-11-05,60,True,full_time,Swiggy,1,8.6,4,3344.26,14,0.14,False,0.0,0.221,0,0.3592
W004751,Kavitha Nair,Chennai,Z0101,2024-02-29,95,True,part_time,Zomato|Amazon_Flex,2,4.8,4,1310.23,1,0.01,True,0.05,0.442,0,0.5
W004752,Ganesh Murugan,Kolkata,Z0099,2024-11-09,59,True,part_time,Amazon_Flex,1,5.0,6,2651.64,0,0.0,True,0.05,0.232,2,0.75
W004753,Rohit Joshi,Kolkata,Z0105,2024-01-17,102,True,part_time,Zomato|Zepto,2,3.2,5,1065.07,2,0.02,True,0.05,0.45,7,0.5
W004754,Priya Sharma,Delhi,Z0018,2025-06-14,28,True,part_time,Swiggy,1,4.0,6,1645.07,11,0.11,False,0.0,0.27,0,0.4778
W004755,Deepa Pillai,Hyderabad,Z0061,2025-05-24,31,True,full_time,Swiggy|Zepto,2,9.0,4,2565.5,5,0.05,True,0.05,0.485,2,0.3633
W004756,Arun Shah,Kolkata,Z0078,2024-09-03,69,True,full_time,Amazon_Flex|Zepto,2,7.8,5,2301.22,0,0.0,True,0.05,0.491,3,0.425
W004757,Kavitha Nair,Mumbai,Z0032,2025-10-28,9,True,full_time,Blinkit,1,8.0,5,2966.92,0,0.0,False,0.0,0.227,0,0.4129
W004758,Arjun Singh,Ahmedabad,Z0091,2025-11-08,7,True,full_time,Zomato|Swiggy|Zepto|Amazon_Flex,4,7.6,5,3827.07,6,0.06,False,0.0,0.885,1,0.3129
W004759,Ravi Kumar,Bengaluru,Z0049,2024-06-28,78,True,full_time,Swiggy,1,8.2,5,4016.41,6,0.06,False,0.0,0.278,5,0.373
W004760,Ganesh Murugan,Mumbai,Z0037,2025-07-27,22,True,full_time,Blinkit,1,7.0,5,3032.38,9,0.09,False,0.0,0.293,0,0.5036
W004761,Nisha Krishnan,Delhi,Z0103,2024-01-14,102,True,full_time,Blinkit|Zepto,2,8.2,6,5671.07,5,0.05,False,0.0,0.412,3,0.5
W004762,Ganesh Murugan,Pune,Z0070,2024-07-06,77,True,full_time,Blinkit,1,7.7,4,2073.03,1,0.01,False,0.0,0.261,4,0.314
W004763,Ramesh Sundar,Hyderabad,Z0060,2025-03-30,39,True,full_time,Zepto|Amazon_Flex|Blinkit,3,8.9,3,2258.21,4,0.04,True,0.05,0.691,0,0.3518
W004764,Kiran Gupta,Ahmedabad,Z0092,2025-12-09,3,True,full_time,Blinkit,1,8.7,5,3123.59,3,0.03,False,0.0,0.241,0,0.2687
W004765,Kavitha Nair,Hyderabad,Z0068,2024-12-25,53,True,part_time,Blinkit,1,4.1,6,2032.42,0,0.0,False,0.0,0.229,1,0.3968
W004766,Suresh Reddy,Hyderabad,Z0065,2024-03-14,93,True,part_time,Blinkit,1,3.6,4,744.64,1,0.01,True,0.05,0.264,4,0.3346
W004767,Manoj Iyer,Bengaluru,Z0104,2025-03-14,41,True,super_active,Zomato,1,12.7,7,7682.45,41,0.15,False,0.0,0.245,4,0.5
W004768,Lakshmi Rao,Chennai,Z0010,2024-05-10,85,True,full_time,Zepto,1,8.3,3,2188.26,1,0.01,False,0.0,0.221,1,0.4639
W004769,Divya Babu,Mumbai,Z0039,2024-02-17,97,True,super_active,Zomato,1,10.4,6,4439.28,1,0.01,True,0.05,0.214,6,0.5414
W004770,Anjali Verma,Bengaluru,Z0053,2025-10-24,9,True,full_time,Blinkit|Zepto,2,8.7,3,1995.81,9,0.09,True,0.05,0.437,0,0.4124
W004771,Vijay Das,Bengaluru,Z0048,2025-10-07,12,True,full_time,Zomato,1,8.8,6,4757.09,5,0.05,False,0.0,0.283,1,0.31
W004772,Manoj Iyer,Hyderabad,Z0063,2025-01-07,51,True,super_active,Swiggy|Zomato,2,11.9,5,5390.35,4,0.04,True,0.05,0.455,1,0.4175
W004773,Ramesh Sundar,Bengaluru,Z0056,2025-01-15,50,True,full_time,Swiggy|Blinkit,2,7.3,5,3912.95,13,0.13,False,0.0,0.471,1,0.3227
W004774,Rohit Joshi,Mumbai,Z0102,2024-04-03,91,True,part_time,Swiggy|Amazon_Flex,2,4.4,6,2611.2,24,0.15,False,0.0,0.481,3,0.5
W004775,Deepa Pillai,Mumbai,Z0032,2024-11-16,58,True,full_time,Swiggy|Zomato,2,8.5,5,5087.31,3,0.03,True,0.05,0.411,1,0.4129
W004776,Arun Shah,Bengaluru,Z0057,2025-09-08,16,True,full_time,Amazon_Flex|Blinkit|Swiggy,3,8.5,4,3697.17,5,0.05,True,0.05,0.696,1,0.3642
W004777,Lakshmi Rao,Ahmedabad,Z0092,2024-06-08,81,True,full_time,Blinkit,1,7.5,5,3081.19,3,0.03,True,0.05,0.288,0,0.2687
W004778,Sunita Mehta,Delhi,Z0027,2024-04-01,91,True,part_time,Blinkit|Swiggy,2,4.3,4,1773.98,6,0.06,True,0.05,0.41,3,0.4407
W004779,Meena Patel,Chennai,Z0007,2025-08-27,18,True,full_time,Swiggy|Zepto|Amazon_Flex,3,8.2,5,3996.2,3,0.03,True,0.05,0.65,0,0.4632
W004780,Priya Sharma,Mumbai,Z0038,2025-03-17,41,True,full_time,Amazon_Flex,1,7.6,4,3408.69,6,0.06,True,0.05,0.258,0,0.4735
W004781,Rohit Joshi,Mumbai,Z0045,2024-01-15,102,True,super_active,Blinkit,1,12.7,7,7779.13,3,0.03,True,0.05,0.289,5,0.652
W004782,Divya Babu,Kolkata,Z0084,2025-11-03,8,True,part_time,Blinkit|Zomato,2,4.9,4,1155.52,8,0.08,True,0.05,0.479,1,0.4442
W004783,Pooja Mishra,Mumbai,Z0038,2024-05-18,84,True,full_time,Amazon_Flex|Blinkit|Zomato,3,8.9,4,3697.21,1,0.01,False,0.0,0.611,7,0.4735
W004784,Vijay Das,Chennai,Z0009,2024-02-23,96,True,full_time,Amazon_Flex,1,7.5,5,2367.45,8,0.08,False,0.0,0.236,4,0.4084
W004785,Ganesh Murugan,Delhi,Z0025,2025-11-23,5,True,full_time,Amazon_Flex,1,8.5,5,3461.45,2,0.02,False,0.0,0.244,0,0.5137
W004786,Meena Patel,Delhi,Z0022,2025-02-24,44,True,part_time,Zomato,1,4.6,7,2612.56,7,0.07,False,0.0,0.2,1,0.4275
W004787,Priya Sharma,Delhi,Z0019,2025-11-17,6,True,full_time,Zepto|Amazon_Flex,2,7.7,5,4040.46,1,0.01,False,0.0,0.465,0,0.3606
W004788,Ganesh Murugan,Chennai,Z0004,2025-07-03,25,True,super_active,Zepto|Swiggy|Amazon_Flex,3,13.7,6,7806.79,6,0.06,False,0.0,0.639,2,0.4164
W004789,Arun Shah,Bengaluru,Z0048,2025-04-19,36,True,part_time,Zomato,1,4.7,3,987.15,1,0.01,False,0.0,0.248,3,0.31
